id;id_vendor;filial;date;value;vehicle
406;418;filial_1;05-03-2022 12:14:55;244537;Lamborghini Mustang
407;287;filial_1;09-03-2022 03:30:24;385600;Jaguar Wrangler
408;232;filial_3;05-03-2022 08:48:46;661066;Lamborghini Challenger
409;420;filial_1;10-04-2022 01:17:20;684905;Honda LeBaron
410;117;filial_2;15-03-2022 01:07:40;273035;Cadillac Model T
411;454;filial_1;10-04-2022 03:35:25;123758;Dodge A8
412;465;filial_3;30-04-2022 05:29:59;942330;Maserati El Camino
413;164;filial_2;15-03-2022 10:18:14;860447;Lamborghini PT Cruiser
414;463;filial_2;28-02-2022 10:22:49;778061;Rolls Royce Silverado
415;68;filial_2;30-03-2022 03:59:08;696442;Porsche Roadster
416;109;filial_3;06-05-2022 01:20:00;852300;Nissan 911
417;446;filial_3;09-02-2022 04:53:24;140574;Audi Roadster
418;365;filial_3;05-04-2022 04:51:12;422450;Bentley Camaro
419;82;filial_1;04-04-2022 01:54:54;671440;Kia Wrangler
420;360;filial_1;17-03-2022 07:56:14;691163;Fiat Land Cruiser
421;382;filial_3;06-02-2022 09:31:19;470464;Kia Impala
422;416;filial_1;20-05-2022 05:27:01;306724;Mercedes Benz Ranchero
423;415;filial_1;22-03-2022 01:04:19;591051;Honda Expedition
424;151;filial_2;16-05-2022 11:52:37;66772;Rolls Royce Roadster
425;324;filial_3;31-03-2022 07:19:59;414160;Nissan Durango
426;260;filial_2;16-05-2022 02:06:05;90566;Chevrolet Countach
427;120;filial_2;23-02-2022 01:12:06;856255;Nissan Model 3
428;395;filial_2;14-04-2022 02:54:34;335498;Rolls Royce Spyder
429;10;filial_3;28-04-2022 05:00:17;990169;Bugatti Ranchero
430;447;filial_3;21-05-2022 07:31:33;824075;Cadillac Grand Cherokee
431;455;filial_1;23-04-2022 10:36:26;57391;Ferrari Aventador
432;31;filial_2;02-05-2022 08:35:48;370881;Jaguar Corvette
433;183;filial_1;21-04-2022 10:20:25;219875;Porsche Civic
434;244;filial_2;14-02-2022 01:53:12;140299;Rolls Royce Countach
435;52;filial_3;29-04-2022 03:06:44;206316;Nissan Focus
436;339;filial_3;08-02-2022 04:37:07;138827;Tesla Taurus
437;255;filial_3;04-02-2022 09:16:24;986311;Jeep El Camino
438;404;filial_3;10-02-2022 05:44:33;953793;Tesla Countach
439;33;filial_2;12-03-2022 04:42:52;426814;Maserati Element
440;132;filial_3;08-05-2022 12:56:16;731642;Jaguar Element
441;33;filial_3;02-04-2022 01:15:38;651621;Dodge Model T
442;387;filial_3;27-04-2022 09:32:48;114021;Lamborghini Element
443;17;filial_3;26-03-2022 06:30:15;864003;Chrysler ATS
444;201;filial_3;11-05-2022 01:21:39;587400;Porsche Fiesta
445;469;filial_3;10-02-2022 11:49:20;148777;Audi Durango
446;297;filial_2;29-04-2022 12:41:06;385515;Ford Civic
447;423;filial_3;07-04-2022 03:37:35;994008;Porsche Focus
448;374;filial_3;12-05-2022 05:45:03;876023;Jeep Malibu
449;192;filial_2;12-03-2022 09:11:41;153557;Toyota Countach
450;337;filial_1;11-05-2022 06:28:45;328245;Porsche Model 3
451;7;filial_1;28-05-2022 05:38:28;446862;Toyota Prius
452;395;filial_2;15-02-2022 09:20:20;336844;Volkswagen Aventador
453;451;filial_2;30-04-2022 07:12:47;949944;Chevrolet Ranchero
454;247;filial_3;18-02-2022 09:05:43;894647;Lamborghini Alpine
455;452;filial_3;03-03-2022 05:20:30;834475;Porsche PT Cruiser
456;344;filial_3;23-02-2022 08:31:02;922814;Kia Beetle
457;32;filial_3;03-04-2022 10:44:33;567359;Chrysler A8
458;406;filial_2;01-02-2022 02:38:59;579216;Lamborghini Silverado
459;420;filial_1;05-02-2022 12:50:14;691392;Dodge Volt
460;481;filial_2;26-02-2022 02:41:01;981439;Maserati Escalade
461;395;filial_1;28-02-2022 03:03:50;329398;Chevrolet ATS
462;304;filial_1;15-04-2022 05:30:25;963531;Aston Martin Golf
463;399;filial_3;10-03-2022 03:27:25;917980;Jaguar Focus
464;232;filial_2;07-03-2022 08:23:40;334806;Chrysler Countach
465;399;filial_2;15-02-2022 03:05:53;542196;Cadillac Grand Cherokee
466;313;filial_1;23-05-2022 12:50:33;436783;Audi F-150
467;127;filial_3;02-04-2022 07:28:02;767175;Maserati Durango
468;198;filial_2;23-04-2022 08:58:04;770616;Ford XTS
469;210;filial_2;20-05-2022 01:57:26;491344;Volkswagen Grand Caravan
470;109;filial_1;25-03-2022 10:22:44;174998;Ford Wrangler
471;484;filial_1;12-04-2022 07:37:55;136785;Kia Mercielago
472;334;filial_2;30-03-2022 07:04:35;377693;Porsche Jetta
473;60;filial_2;22-02-2022 04:38:18;902867;BMW Model 3
474;326;filial_1;03-02-2022 11:10:20;239448;Porsche El Camino
475;491;filial_3;05-04-2022 03:24:21;583731;Bugatti Element
476;52;filial_2;11-02-2022 02:20:45;497419;Nissan CTS
477;117;filial_2;20-05-2022 12:26:00;130043;Bentley CTS
478;217;filial_3;02-04-2022 02:41:00;775928;Kia Land Cruiser
479;226;filial_3;18-04-2022 06:51:33;801764;Mini Explorer
480;218;filial_1;09-04-2022 03:03:44;986431;BMW F-150
481;444;filial_3;29-04-2022 04:08:51;398051;Toyota Jetta
482;160;filial_2;26-02-2022 01:16:33;353140;Mini XTS
483;300;filial_3;14-03-2022 09:20:02;992827;Jeep Accord
484;157;filial_2;01-02-2022 05:34:23;86876;Tesla El Camino
485;190;filial_3;16-05-2022 07:06:10;809120;Maserati XTS
486;124;filial_1;30-04-2022 07:16:37;983189;Jeep Model T
487;405;filial_2;30-04-2022 03:17:08;552925;Chevrolet Spyder
488;417;filial_2;09-02-2022 12:56:06;731597;Tesla A8
489;394;filial_3;05-03-2022 01:30:22;53623;Land Rover Golf
490;462;filial_3;11-03-2022 04:59:47;852293;Land Rover Grand Cherokee
491;51;filial_2;03-03-2022 04:11:25;250889;Mercedes Benz Model T
492;180;filial_1;13-05-2022 09:39:31;293501;Kia Charger
493;433;filial_3;18-02-2022 03:41:50;830047;Aston Martin Mercielago
494;231;filial_1;19-04-2022 08:08:13;921307;Rolls Royce Prius
495;74;filial_3;22-05-2022 01:06:00;862674;Mercedes Benz Beetle
496;494;filial_3;30-05-2022 09:59:57;800093;Kia Escalade
497;184;filial_3;26-05-2022 05:00:32;824380;Bentley A8
498;214;filial_2;01-04-2022 06:46:50;969890;Lamborghini LeBaron
499;230;filial_2;13-03-2022 11:30:59;847361;Rolls Royce Alpine
500;151;filial_2;12-04-2022 11:06:54;897227;Lamborghini Challenger
501;305;filial_1;27-02-2022 02:49:24;779906;Tesla XTS
502;106;filial_2;21-05-2022 09:33:04;940344;Maserati El Camino
503;359;filial_2;31-03-2022 02:41:01;109893;Dodge Malibu
504;395;filial_2;25-02-2022 04:34:28;140560;Hyandai Model T
505;429;filial_2;11-03-2022 01:59:30;173955;Mercedes Benz LeBaron
506;463;filial_1;08-05-2022 07:20:39;456619;Bugatti Countach
507;382;filial_1;01-03-2022 05:13:09;910015;Cadillac Accord
508;354;filial_2;16-02-2022 11:10:08;501480;Bentley Prius
509;183;filial_1;08-03-2022 10:02:05;293231;Honda Expedition
510;256;filial_2;18-04-2022 04:34:40;212618;BMW Jetta
511;400;filial_1;04-04-2022 12:20:10;595990;Rolls Royce Camry
512;66;filial_2;06-05-2022 07:59:04;827386;BMW Malibu
513;391;filial_2;03-02-2022 10:06:11;997706;Land Rover Cruze
514;4;filial_2;02-05-2022 07:08:11;126346;Ford Corvette
515;208;filial_1;27-05-2022 08:23:37;212121;BMW Land Cruiser
516;417;filial_1;03-03-2022 03:16:25;883717;Dodge 911
517;475;filial_2;12-05-2022 06:17:16;160963;Porsche ATS
518;466;filial_2;22-05-2022 03:58:20;244606;Dodge ATS
519;31;filial_3;08-04-2022 03:06:56;221884;Ferrari Mercielago
520;163;filial_2;13-02-2022 06:40:03;822542;Lamborghini ATS
521;434;filial_3;02-02-2022 02:25:47;652167;Nissan 911
522;133;filial_3;27-03-2022 01:29:27;97630;Cadillac Wrangler
523;121;filial_1;09-03-2022 06:38:56;127863;Bugatti PT Cruiser
524;241;filial_2;18-02-2022 01:57:46;735373;Ford Accord
525;411;filial_2;21-02-2022 04:27:07;262823;Jaguar Mercielago
526;80;filial_1;06-02-2022 07:37:56;453647;Hyandai Civic
527;18;filial_3;28-04-2022 05:58:04;350398;Toyota Alpine
528;283;filial_2;20-03-2022 05:26:11;785483;Fiat Explorer
529;317;filial_1;24-03-2022 07:19:21;244107;Tesla LeBaron
530;346;filial_1;16-04-2022 01:28:02;182541;Dodge PT Cruiser
531;428;filial_3;07-04-2022 07:17:11;869254;Jaguar Altima
532;261;filial_3;14-05-2022 07:51:21;591482;Rolls Royce Accord
533;386;filial_1;11-05-2022 04:04:30;362725;BMW A4
534;387;filial_1;17-05-2022 09:27:02;750730;Rolls Royce Golf
535;326;filial_3;26-02-2022 03:34:13;261902;Maserati XTS
536;18;filial_1;08-02-2022 10:41:40;542514;Hyandai PT Cruiser
537;235;filial_1;23-04-2022 02:47:59;289717;Cadillac Sentra
538;363;filial_3;02-05-2022 07:03:04;920069;Nissan Spyder
539;312;filial_2;21-02-2022 05:23:59;865072;Jaguar A8
540;450;filial_1;20-03-2022 05:06:02;827655;Chrysler Golf
541;90;filial_2;13-03-2022 02:46:04;884188;Hyandai A8
542;113;filial_3;01-03-2022 10:51:57;663929;Chrysler Aventador
543;347;filial_2;14-02-2022 12:19:17;958504;Hyandai Durango
544;126;filial_3;19-05-2022 10:33:47;673717;Chevrolet Golf
545;407;filial_2;26-02-2022 12:39:30;988576;Lamborghini Wrangler
546;373;filial_1;17-02-2022 04:02:24;902718;Bentley Wrangler
547;152;filial_2;23-05-2022 12:31:56;984705;Nissan Element
548;369;filial_2;15-03-2022 10:56:27;420041;Fiat Land Cruiser
549;371;filial_3;07-04-2022 03:48:30;759530;Toyota Beetle
550;171;filial_3;01-03-2022 11:36:33;368734;Jaguar F-150
551;350;filial_3;01-02-2022 08:48:01;78575;Lamborghini Expedition
552;35;filial_1;08-04-2022 07:02:08;458114;Hyandai Mustang
553;56;filial_1;13-05-2022 09:02:31;442630;Dodge Charger
554;48;filial_3;30-05-2022 01:41:30;981034;Bentley Fiesta
555;371;filial_1;09-03-2022 11:35:11;247435;Aston Martin Taurus
556;371;filial_1;24-04-2022 03:24:33;864234;Mercedes Benz Challenger
557;8;filial_3;14-03-2022 10:27:49;702564;Lamborghini Altima
558;200;filial_2;06-03-2022 08:19:03;904649;Jaguar Jetta
559;13;filial_1;28-04-2022 10:33:26;934761;Ferrari Aventador
560;257;filial_3;21-03-2022 07:45:05;158855;Bentley Model T
561;313;filial_2;19-03-2022 06:50:10;191518;Honda Explorer
562;269;filial_2;18-04-2022 03:23:19;238775;Porsche Corvette
563;249;filial_2;05-03-2022 02:08:15;944221;Honda Cruze
564;467;filial_2;22-02-2022 01:18:09;783395;Bugatti Wrangler
565;290;filial_3;03-02-2022 03:20:30;981653;Rolls Royce Model S
566;99;filial_3;24-02-2022 11:06:19;435913;Bugatti 911
567;445;filial_3;16-03-2022 01:07:52;686192;Tesla Impala
568;304;filial_3;25-04-2022 09:04:27;630217;Cadillac Countach
569;225;filial_2;15-02-2022 09:00:34;372354;Land Rover Mercielago
570;192;filial_2;18-04-2022 06:03:24;837789;Jaguar XTS
571;168;filial_1;17-05-2022 08:48:56;768645;Maserati Impala
572;334;filial_3;27-04-2022 01:25:24;712192;Volkswagen Spyder
573;454;filial_1;12-03-2022 03:29:32;312045;Ferrari LeBaron
574;497;filial_1;22-05-2022 09:22:06;642142;Tesla Corvette
575;475;filial_1;18-03-2022 08:16:35;189425;Toyota Colorado
576;349;filial_1;08-05-2022 05:42:41;732233;Kia El Camino
577;131;filial_1;06-03-2022 09:31:02;405589;Jaguar Cruze
578;352;filial_3;18-02-2022 03:29:42;657939;Land Rover Sentra
579;284;filial_2;16-04-2022 04:15:06;210329;Chevrolet Silverado
580;185;filial_1;28-04-2022 12:28:06;820738;Jaguar Ranchero
581;313;filial_2;18-03-2022 06:18:29;61221;Porsche ATS
582;49;filial_2;25-03-2022 04:49:54;309170;Jaguar Land Cruiser
583;327;filial_3;23-02-2022 11:30:41;307292;Aston Martin Colorado
584;340;filial_1;26-03-2022 02:01:53;760137;Lamborghini CTS
585;342;filial_2;19-03-2022 03:44:26;880555;Nissan Sentra
586;35;filial_1;22-05-2022 01:12:21;662495;Jeep Expedition
587;73;filial_1;20-04-2022 12:34:15;82413;Lamborghini Golf
588;318;filial_2;22-05-2022 08:22:07;853563;Honda Colorado
589;17;filial_1;03-05-2022 10:44:26;626445;Volkswagen Volt
590;205;filial_1;08-04-2022 11:08:42;213286;Ferrari El Camino
591;493;filial_3;05-03-2022 09:44:46;308117;Ferrari Aventador
592;45;filial_1;04-03-2022 05:09:43;266777;Jaguar Accord
593;65;filial_1;21-05-2022 01:34:35;656049;Nissan Expedition
594;139;filial_2;22-04-2022 05:08:08;169367;Kia Taurus
595;396;filial_2;17-02-2022 05:13:41;549959;Bugatti Golf
596;281;filial_3;10-02-2022 05:21:34;99066;Porsche F-150
597;460;filial_3;12-03-2022 04:00:17;270621;Honda Land Cruiser
598;223;filial_1;14-03-2022 06:13:49;760716;Ferrari Alpine
599;297;filial_1;28-05-2022 08:16:43;953050;Fiat Alpine
600;103;filial_3;17-04-2022 11:36:15;690517;Bugatti Colorado
601;305;filial_3;27-04-2022 10:41:23;210442;Fiat Element
602;107;filial_3;15-04-2022 01:31:09;306949;Rolls Royce Prius
603;344;filial_3;01-05-2022 04:26:16;301327;Honda Colorado
604;484;filial_3;26-02-2022 11:42:24;304015;Porsche Prius
605;325;filial_3;17-05-2022 11:42:37;950961;Bentley Element
606;492;filial_3;19-02-2022 05:57:26;609708;Mercedes Benz Beetle
607;287;filial_1;15-04-2022 10:36:14;931991;Volkswagen Corvette
608;124;filial_2;02-03-2022 08:31:15;618128;Tesla Silverado
609;341;filial_1;01-04-2022 10:36:56;865858;Aston Martin 911
610;460;filial_1;29-05-2022 08:29:58;871208;Aston Martin Model S
611;112;filial_2;09-04-2022 02:32:53;587167;Ferrari Aventador
612;17;filial_3;01-04-2022 04:52:44;523388;Honda PT Cruiser
613;320;filial_2;01-03-2022 05:03:24;742874;Hyandai Escalade
614;279;filial_1;10-05-2022 10:21:33;117181;Chevrolet Grand Caravan
615;344;filial_3;17-05-2022 07:53:38;146306;Porsche Fiesta
616;226;filial_3;24-02-2022 11:43:48;288970;Ferrari Charger
617;239;filial_3;31-03-2022 08:13:17;371528;Audi Model T
618;340;filial_1;27-03-2022 05:14:11;158801;Chevrolet Malibu
619;235;filial_2;26-05-2022 11:32:28;97822;Land Rover A8
620;487;filial_1;29-04-2022 08:06:25;145400;Ferrari Altima
621;412;filial_3;17-02-2022 08:30:56;647678;Land Rover Wrangler
622;7;filial_2;25-02-2022 10:05:01;672045;Mercedes Benz Altima
623;465;filial_1;04-03-2022 01:57:29;281352;Toyota XTS
624;323;filial_1;29-05-2022 09:04:33;917450;Chevrolet Jetta
625;38;filial_3;14-04-2022 06:50:39;690069;BMW Altima
626;188;filial_1;25-03-2022 02:05:24;412037;Volkswagen CTS
627;498;filial_2;04-05-2022 06:26:05;511471;Chevrolet Camaro
628;129;filial_2;06-04-2022 10:47:28;525386;Chrysler Alpine
629;215;filial_1;12-02-2022 09:34:39;665102;Maserati Mercielago
630;34;filial_2;24-03-2022 10:38:41;64409;Maserati Grand Caravan
631;275;filial_2;08-02-2022 11:51:48;462835;Dodge Mustang
632;155;filial_3;04-02-2022 01:08:04;373146;Tesla El Camino
633;421;filial_1;30-05-2022 01:48:47;122186;Mercedes Benz Model 3
634;51;filial_1;05-04-2022 11:06:56;773734;Mini Wrangler
635;462;filial_2;03-04-2022 01:34:50;718234;Jaguar Volt
636;258;filial_3;23-03-2022 12:14:51;635748;BMW Mercielago
637;174;filial_1;04-05-2022 03:17:58;940929;Jaguar Challenger
638;40;filial_1;23-02-2022 01:05:13;889072;Ferrari Volt
639;163;filial_3;28-03-2022 10:13:00;524231;Mercedes Benz Element
640;260;filial_3;20-04-2022 07:16:03;719018;Kia Focus
641;296;filial_3;05-02-2022 07:35:03;334789;Nissan Explorer
642;310;filial_3;14-03-2022 02:26:23;317513;Bentley Mustang
643;367;filial_3;17-04-2022 05:16:42;435482;Rolls Royce Mustang
644;275;filial_3;13-02-2022 05:38:26;651855;Jeep Model S
645;122;filial_2;17-03-2022 06:43:18;483165;Jaguar Silverado
646;115;filial_3;09-05-2022 02:41:52;866850;Toyota Beetle
647;133;filial_3;23-02-2022 04:04:24;233800;Porsche Mercielago
648;354;filial_1;01-04-2022 04:13:14;159087;Kia Grand Cherokee
649;360;filial_2;19-02-2022 01:27:43;704998;Lamborghini XTS
650;20;filial_3;17-05-2022 07:40:48;148162;Hyandai Charger
651;401;filial_2;08-05-2022 02:06:04;695934;Porsche Wrangler
652;149;filial_2;06-02-2022 07:00:13;418834;Bentley Prius
653;451;filial_2;15-05-2022 06:05:35;364605;Honda Grand Caravan
654;168;filial_1;10-04-2022 06:48:14;426763;Maserati Durango
655;1;filial_2;19-05-2022 09:30:37;881850;Volkswagen Escalade
656;125;filial_3;31-03-2022 06:03:38;443412;Nissan Durango
657;448;filial_2;14-05-2022 02:35:15;527777;Cadillac Volt
658;361;filial_2;21-03-2022 07:55:40;525391;Chevrolet Malibu
659;316;filial_2;22-04-2022 07:57:41;915331;BMW Camry
660;294;filial_3;06-04-2022 12:58:11;888451;Audi Alpine
661;151;filial_3;03-05-2022 08:48:09;688724;Aston Martin Focus
662;244;filial_1;11-03-2022 03:01:58;673220;Cadillac Jetta
663;144;filial_1;21-03-2022 12:10:46;944255;Ferrari Element
664;275;filial_3;07-05-2022 12:16:14;759396;Jeep Grand Caravan
665;17;filial_1;26-05-2022 03:06:17;528688;Rolls Royce Jetta
666;211;filial_2;26-05-2022 07:17:35;308945;Bugatti Taurus
667;163;filial_1;22-04-2022 06:05:28;168121;Hyandai ATS
668;114;filial_2;28-03-2022 09:12:49;328122;Lamborghini XTS
669;246;filial_3;10-05-2022 01:08:55;325524;Honda Grand Cherokee
670;80;filial_3;29-03-2022 06:31:42;904900;Rolls Royce Volt
671;180;filial_1;02-02-2022 06:50:29;159904;BMW Durango
672;150;filial_2;06-05-2022 01:32:55;638697;Land Rover A8
673;32;filial_2;07-02-2022 08:52:36;621432;BMW CTS
674;240;filial_2;10-02-2022 10:45:49;265535;Porsche Model 3
675;224;filial_1;15-05-2022 05:28:29;365505;Kia Camaro
676;281;filial_3;28-03-2022 04:56:55;487722;Aston Martin Sentra
677;417;filial_2;26-03-2022 06:34:02;378368;Ferrari Accord
678;188;filial_1;29-03-2022 10:50:45;842118;Audi Golf
679;61;filial_1;05-03-2022 12:25:15;364926;Ford A4
680;327;filial_1;15-04-2022 12:38:51;603706;Maserati Aventador
681;98;filial_2;23-02-2022 05:38:50;77656;Maserati Spyder
682;226;filial_3;24-04-2022 08:48:12;749855;Bentley Element
683;349;filial_2;27-02-2022 06:08:49;511329;Dodge Camaro
684;485;filial_3;10-02-2022 07:09:07;418226;Mercedes Benz Jetta
685;84;filial_2;21-02-2022 01:48:20;711761;Lamborghini Roadster
686;370;filial_3;29-04-2022 07:26:08;578457;Porsche Accord
687;495;filial_3;20-03-2022 10:21:14;478946;Chevrolet Focus
688;156;filial_1;05-05-2022 10:08:17;286709;Fiat Grand Cherokee
689;347;filial_3;27-04-2022 04:59:44;990037;BMW Escalade
690;319;filial_2;27-04-2022 01:19:22;244633;Honda Prius
691;434;filial_2;30-03-2022 02:42:46;709896;Maserati Fiesta
692;164;filial_1;10-02-2022 10:10:38;649891;Jaguar PT Cruiser
693;148;filial_3;14-03-2022 08:25:15;903228;Nissan Impala
694;343;filial_1;19-03-2022 11:30:17;214759;Aston Martin Jetta
695;55;filial_2;18-03-2022 11:51:30;947183;Kia Mustang
696;91;filial_3;02-02-2022 06:31:29;280061;Chrysler XTS
697;211;filial_1;13-04-2022 07:03:56;807411;Volkswagen Corvette
698;43;filial_2;08-02-2022 10:44:28;205828;Chrysler Challenger
699;270;filial_3;02-04-2022 03:07:54;991385;Ferrari Escalade
700;233;filial_2;19-05-2022 03:50:34;415804;Porsche Corvette
701;232;filial_1;16-05-2022 08:14:16;611490;Audi CTS
702;366;filial_2;20-02-2022 11:43:07;986228;Nissan Corvette
703;126;filial_3;27-03-2022 10:36:21;233065;Ford Model 3
704;127;filial_3;16-03-2022 04:44:22;668715;Volkswagen Challenger
705;14;filial_1;06-05-2022 04:28:43;587611;Ford Escalade
706;385;filial_2;09-04-2022 03:13:41;327380;Tesla Land Cruiser
707;260;filial_2;24-02-2022 12:36:31;99558;Toyota Element
708;25;filial_1;02-05-2022 03:13:19;309070;Fiat Sentra
709;249;filial_3;01-03-2022 07:36:45;961937;Nissan Civic
710;330;filial_3;19-02-2022 12:48:07;57609;Kia A4
711;356;filial_2;23-04-2022 08:32:09;951322;Lamborghini Expedition
712;78;filial_2;27-04-2022 09:44:23;162465;Jeep Model S
713;205;filial_3;14-04-2022 03:49:43;723704;Mercedes Benz F-150
714;122;filial_3;04-02-2022 07:48:42;375053;Dodge Countach
715;228;filial_2;09-04-2022 11:02:59;151582;Honda Focus
716;27;filial_2;28-04-2022 03:53:06;931562;Cadillac Colorado
717;290;filial_3;17-03-2022 09:04:43;566711;Maserati Roadster
718;133;filial_2;13-04-2022 12:13:30;375166;Dodge Beetle
719;288;filial_1;24-02-2022 09:20:48;482794;Hyandai Mercielago
720;354;filial_3;03-02-2022 09:20:16;960173;Rolls Royce Civic
721;242;filial_1;19-02-2022 09:16:46;767854;Chrysler Civic
722;455;filial_3;08-05-2022 12:12:27;517524;Mini Taurus
723;3;filial_3;13-04-2022 06:45:37;501188;Fiat Golf
724;459;filial_1;03-04-2022 10:59:38;245488;Bugatti Camaro
725;278;filial_1;25-03-2022 10:50:11;664052;Nissan Beetle
726;211;filial_1;12-04-2022 07:52:48;782982;Tesla Silverado
727;41;filial_2;28-02-2022 10:17:05;754735;Ford Alpine
728;83;filial_1;14-03-2022 05:56:43;194059;Cadillac Spyder
729;203;filial_1;29-05-2022 03:49:36;63878;Tesla Beetle
730;30;filial_2;08-05-2022 09:48:39;949259;Fiat Corvette
731;317;filial_1;12-03-2022 02:11:28;582493;Honda Roadster
732;9;filial_3;03-04-2022 02:42:34;465959;Mercedes Benz Altima
733;443;filial_3;20-02-2022 10:36:42;962520;Hyandai Camry
734;437;filial_2;22-03-2022 08:12:50;932098;Mercedes Benz Silverado
735;219;filial_1;09-05-2022 05:21:47;828563;Porsche Spyder
736;302;filial_2;08-03-2022 05:03:46;763901;Volkswagen Model T
737;232;filial_2;27-03-2022 06:22:21;684909;Jeep Beetle
738;467;filial_3;16-05-2022 04:47:48;958109;Tesla Beetle
739;196;filial_2;02-02-2022 09:03:53;916743;Toyota ATS
740;118;filial_1;18-05-2022 04:25:59;127271;Rolls Royce Grand Caravan
741;236;filial_3;18-03-2022 09:39:54;174415;Audi XTS
742;60;filial_3;26-05-2022 04:01:34;547608;Maserati A8
743;13;filial_3;04-02-2022 01:28:31;651386;Cadillac Model T
744;280;filial_2;19-05-2022 07:23:48;598508;Aston Martin Explorer
745;482;filial_1;15-02-2022 01:40:57;295853;Jaguar Corvette
746;208;filial_2;27-02-2022 03:26:19;701598;Volkswagen Camaro
747;94;filial_2;11-04-2022 04:13:50;697034;Toyota Civic
748;452;filial_2;20-03-2022 09:06:52;586105;Mini Impala
749;108;filial_1;01-03-2022 10:37:01;205782;Audi Beetle
750;337;filial_1;21-02-2022 05:27:26;95655;Dodge A4
751;396;filial_2;18-05-2022 10:53:27;479317;Jaguar A4
752;309;filial_2;06-04-2022 06:45:30;734626;Cadillac A4
753;198;filial_3;20-04-2022 01:28:03;548356;Toyota Challenger
754;364;filial_2;21-02-2022 08:27:39;990897;Chevrolet Focus
755;268;filial_1;27-03-2022 01:13:18;271453;Jeep Roadster
756;176;filial_1;10-05-2022 08:05:12;62976;Honda LeBaron
757;426;filial_2;29-03-2022 04:10:12;393550;Hyandai Explorer
758;308;filial_3;08-03-2022 07:29:40;535390;Hyandai Taurus
759;492;filial_2;27-03-2022 05:24:27;745550;Toyota Sentra
